"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"cartel"
"05/21/2018 11:32:54:317 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","max-payoff-high","n-ticks","can-borrow","p-start-low","p-experiencers","n-history","g-random-jump","tau-weight","n-investors","n-cartel","p-start-high","n-memory","p-payoff-low","sigma-mutation","p-payoff-high","randomize-step","tau","n-predictors","epsilon","max-payoff-low","epsilon-steady","n-coefficients","[step]","outgoings POOL-HIGH"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","89","1.2542780739409352"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","78","0.4884004884004884"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","10","0.7272727272727273"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","9","2.1164021164021163"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","90","1.240341650897147"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","11","0.9773625583902263"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","10","1.9047619047619047"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","79","0.4822182037371911"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","12","1.2133759959846915"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","11","1.7316017316017316"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","91","1.2267115228653103"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","80","0.47619047619047616"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","13","1.120039380908946"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","12","1.5873015873015872"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","81","0.4703115814226925"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","14","1.0400365679868784"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","92","1.2568559628341656"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","13","1.465201465201465"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","15","1.2246690507560072"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","82","0.5052264808362369"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","14","1.3605442176870748"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","93","1.3047853150003115"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","16","1.1481272350837568"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","15","1.2698412698412698"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","83","0.49913941480206536"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","94","1.2909046201598826"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","17","1.0805903389023594"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","16","1.1904761904761905"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","84","0.49319727891156456"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","18","1.0205575422966726"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","17","1.1204481792717087"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","95","1.2773161504739892"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","85","0.4873949579831932"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","19","1.1582315472475653"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","18","1.0582010582010581"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","20","1.100319969885187"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","96","1.3235345834303611"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","86","0.4817275747508305"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","19","1.0025062656641603"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","21","1.0479237808430353"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","20","0.9523809523809523"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","87","0.5145046524356869"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","97","1.309889897003244"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","22","1.0002908817138065"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","21","1.1609977324263039"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","88","0.5465367965367965"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","23","0.9567999738132061"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","98","1.2965236735644354"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","22","1.1082251082251082"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","24","0.916933308237656"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","89","0.5403959336543607"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","23","1.2919254658385093"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","99","1.2834274748415624"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","25","1.0257105213626954"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","90","0.5343915343915344"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","24","1.2380952380952381"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","26","0.9862601166948993"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","100","1.2705932000931468"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","25","1.1885714285714286"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","91","0.565149136577708"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","27","0.9497319642247178"
"15","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","101","1.2580130693991551"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","0","0"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","1","0"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","26","1.347985347985348"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","2","0"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","92","0.5590062111801243"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","28","0.9158129655024065"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","3","0"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","27","1.2980599647266315"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","4","0"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","29","0.884233208071289"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","5","4"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","93","0.5529953917050692"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","28","1.251700680272109"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","30","0.854758767802246"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","6","3.3333333333333335"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","94","0.5471124620060791"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","29","1.392446633825944"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","7","3.4920634920634916"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","31","0.944487957110678"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","8","3.0555555555555554"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","30","1.5238095238095235"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","32","1.0286090720873329"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","95","0.5413533834586466"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","9","3.1393298059964727"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","31","1.6466973886328724"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","33","0.9974391002058985"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","10","2.825396825396825"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","96","0.5357142857142857"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","32","1.7619047619047619"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","34","1.0750545277399497"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","11","2.5685425685425685"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","97","0.5301914580265096"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","33","1.7085137085137085"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","35","1.044338684090237"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","12","2.3544973544973544"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","34","1.6582633053221287"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","36","1.0153292761988415"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","98","0.5247813411078718"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","13","2.173382173382173"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","37","0.9878879444096835"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","35","1.763265306122449"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","14","2.2778808493094207"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","99","0.5531505531505532"
"17","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","38","1.0575846731453138"
"18","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","36","1.8624338624338626"
"19","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","15","2.126022126022126"
"16","80","100","true","0.1","0.1","10","false","0.95","100","1","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","100","0.580952380952381"
